53.891;29.6971;247.625824;0.335630;;;
54.255;29.8494;246.868530;0.337844;;;
54.620;29.9990;246.492493;0.340133;;;
54.984;30.1496;246.967911;0.342422;;;
55.348;30.3005;247.247055;0.344711;;;
55.712;30.4503;245.821106;0.346983;;;
56.076;30.6008;241.614899;0.349274;;;
56.440;30.7491;239.542480;0.351478;;;
56.804;30.8969;238.134552;0.353767;;;
57.168;31.0445;235.981750;0.356056;;;
57.532;31.1873;234.592133;0.358337;;;
57.896;31.3139;233.762665;0.360628;;;
58.260;31.4207;233.806885;0.362919;;;
58.624;31.5617;232.667877;0.365111;;;
58.988;31.7082;231.159103;0.367400;;;
59.353;31.8541;228.617249;0.369689;;;
59.717;32.0026;227.822784;0.371978;;;
60.081;32.1494;227.210373;0.374172;;;
60.445;32.2920;227.281281;0.376463;;;
60.809;32.4376;226.391632;0.378754;;;
61.173;32.5845;225.208069;0.381033;;;
61.537;32.7289;222.963837;0.383322;;;
61.901;32.8728;222.762817;0.385611;;;
62.265;33.0160;222.411316;0.387817;;;
62.629;33.1573;222.259705;0.390107;;;
62.993;33.3013;222.952820;0.392378;;;
63.357;33.4420;223.815918;0.394667;;;
63.721;33.5826;223.119675;0.396956;;;
64.085;33.7290;222.431519;0.399244;;;
64.449;33.8704;223.089111;0.401461;;;
64.813;34.0100;224.297440;0.403752;;;
65.177;34.1523;224.224030;0.406011;;;
65.541;34.2937;224.103333;0.408300;;;
65.905;34.4355;223.409882;0.410589;;;
66.270;34.5795;222.357849;0.412815;;;
66.634;34.7230;221.268280;0.415106;;;
66.998;34.8664;221.181671;0.417396;;;
67.362;35.0106;220.737732;0.419644;;;
67.726;35.1511;219.024567;0.421933;;;
68.090;35.2916;216.710571;0.424222;;;
68.454;35.4333;215.268188;0.426511;;;
68.818;35.5764;215.027313;0.428700;;;
69.182;35.7175;214.650879;0.430989;;;
69.546;35.8620;213.888702;0.433278;;;
69.910;36.0060;212.485718;0.435567;;;
70.274;36.1474;212.261261;0.437856;;;
70.638;36.2900;212.273804;0.440104;;;
71.003;36.4308;211.189240;0.442333;;;
71.367;36.5732;209.106094;0.444622;;;
71.731;36.7193;209.614349;0.446911;;;
72.095;36.8613;208.767090;0.449200;;;
72.459;37.0019;207.266235;0.451457;;;
72.823;37.1475;207.872803;0.453778;;;
73.188;37.2891;208.060699;0.455967;;;
73.552;37.4272;208.585815;0.458256;;;
